url_length,dot_count,has_at_symbol,has_https,has_sensitive_word,is_suspicious_tld,has_hyphens,is_known_legit,is_known_brand,label
5.075173815233827,5,0,0,1,0,1,0,1,1
4.418840607796598,1,0,0,0,0,0,0,0,0
2.995732273553991,1,0,0,0,0,0,0,0,1
2.772588722239781,2,0,0,0,0,0,0,0,1
4.0943445622221,2,0,0,0,0,0,0,0,0
2.5649493574615367,1,0,0,0,1,0,0,0,1
3.4339872044851463,2,0,0,0,0,0,0,0,1
4.406719247264253,2,0,1,0,0,1,0,0,0
3.4657359027997265,2,0,0,0,0,0,0,0,0
4.290459441148391,1,0,1,0,0,0,0,0,1
3.4339872044851463,2,0,1,1,0,0,0,1,1
2.8903717578961645,1,0,0,0,0,0,0,0,0
3.4339872044851463,2,0,1,0,0,0,0,0,1
3.4657359027997265,1,0,0,0,0,0,0,1,0
3.4965075614664802,2,0,0,0,0,0,0,1,0
3.4657359027997265,2,0,1,0,0,0,0,0,1
2.70805020110221,1,0,0,0,0,0,0,0,1
2.772588722239781,1,0,0,0,0,0,0,0,0
3.4011973816621555,1,0,0,0,0,0,0,0,1
3.9889840465642745,2,0,0,0,0,1,1,0,0
